Nr.;County;Locality;Address (str, nr.);Latitude;Longitude
1057;BZ;Pătârlagele;S,C, GOPI SERVICII S,R,L, - Pensiunea Valea Lupului, com, Pătârlagele, sat Valea Lupului, DN 10 22;45,351263;26,34469
1058;CL;Calarasi;GDF GAZ SUEZ ENERGY S.A. - str. Luceafarului nr. 20;44,205031;27,311455
1059;CL;Calarasi;Direcţia Generală a Finanţelor Publice. Sucursala Calarasi ANAF - str. Eroilor nr. 6-8;44,193147;27,327601
1060;CL;Calarasi;Direcţia Generală de Asistenţă Socială şi Protecţia Copilului - Centrul de Servicii Sociale pentru Copil şi Familie S.E.R.A. - str. Belsugului nr. 7;44,203429;27,312743
1061;CL;Calarasi;Tribunalul Calarasi - str. Bucuresti nr.106;44,193873;27,328869
1062;CL;Calarasi;Agentia judeteana pentru plati si inspectie sociala / Casa de Pensii - str. Flacara nr. 57-59;44,196097;27,322976
1063;CL;Calarasi;Spitalul de Pneumoftiziologie Călăraşi - Varianta Nord nr. 2;44,193731;27,351928
1064;CL;Calarasi;B.C.R. - Sucursala Călăraşi -str. Sloboziei, nr. 4;44,191519;27,333178
1065;CL;Calarasi;S.C. SAINT GOBAIN GLASS ROMANIA S.R.L. str. Varianta Nord nr. 61;44,219292;27,327597
1066;CL;Calarasi;INSPECTORATUL TERITORIAL DE MUNCA CĂLĂRAŞI, str. Flacara nr. 109;44,193712;27,327511
1067;CL;Calarasi;A.D.R. SUD MUNTENIA - str. General C-tin Pantazi nr. 7A;44,214898;27,298134
1068;CL;Calarasi;B.C.R. - Sucursala Oltenita - Oltenita, str. Republicii, nr. 56;44,088069;26,638329
1069;CL;Calarasi;S.C. TONERFILL ROMÂNIA (TURBONROM) S.R.L.- Oltenita, B-dul 1 Decembrie nr.2;44,097383;26,647239
1070;CL;Dragalina;S.C. FLOWTECH CROPS S.R.L. sat Drajna Noua, com. Dragalina;44,400933;27,373069
1071;CL;Calarasi;Primăria Călăraşi SPCTLAFL-TERMO, Bl. G15, str. Pescăruş nr. 47;44,204337;27,306135
1072;CL;Calarasi;Primăria Călăraşi S.P. CTLAFL-TERMO, Bl. G16 str. Pescarus nr. 45;44,204443;27,305808
1073;CL;Calarasi;Primăria Călăraşi S.P. CTLAFL-TERMO, Bl. G17, str. Pescăruş nr. 43;44,204752;27,319984
1074;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L22, sc. 1, str. Borcea;44,204284;27,319849
1075;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L23, sc. 1, str. Borcea;44,204541;27,319984
1076;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L24, sc. 1, str. Borcea;44,204731;27,320194
1077;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L29, sc. 1, str. Baraganului;44,206039;27,319224
1078;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L29, sc. 3, str. Baraganului;44,205841;27,319016
1079;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L30, sc. 1, str. Baraganului;44,205868;27,319537
1080;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L30, sc. 3, str. Baraganului;44,20552;27,319229
1081;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L31, sc. 1, str. Baraganului;44,205698;27,319856
1082;CL;Calarasi;Primăria Călăraşi SPCTLAFL Bl. L31, sc. 3, str. Baraganului;44,205356;27,319542
1083;CS;Reșița;UCMRStr Golului nr. 1;45,288361;21,895194
1084;CS;Reșița;UCMR Str Golului nr. 1;45,288361;21,895194
1085;CS;Reșița;TMK ReşiţaStr. Traian Lalescu, 36;45,292139;21,903117
1086;CS;Reșița;Banca Comerciala Romana, str. IL. Caragiale, nr. 10;45,288083;21,885603
1087;CS;Reșița;Muzeul Judeţean Caraş -Severin Bulevardul Republicii, nr.10;45,323833;21,877806
1088;CS;Reșița;Bulevardul Republicii, nr. 1-3EVA CENTER;45,318204;21,878761
1089;CS;Reșița;Bulevardul A.I.Cuza nr. 20;45,294556;21,880194
1090;CS;Reșița;Str. Gratz, Bl.7,Sc. 1 si 2;45,298972;21,87775
1091;CS;Reșița;Str. Gratz, nr.5, sc.1;45,299194;21,878306
1092;CS;Reșița;Str. Gratz, nr.3, sc.3;45,299361;21,878861
1093;CS;Reșița;Str. George Enescu nr. 2, F1, Sc.1;45,298694;21,879917
1094;CS;Reșița;Str. George Enescu nr. 2, F1, Sc.2;45,298694;21,879917
1095;CS;Reșița;Str. George Enescu nr. 4, Sc.1;45,298417;21,879183
1096;CS;Reșița;Str. George Enescu nr. 8 sc.3;45,297861;21,877861
1097;CS;Reșița;Str. Cibinului nr. 1, sc.B stânga;45,328872;21,872165
1098;CS;Reșița;Str. Cibinului nr. 1, sc.Bdreapta;45,328872;21,872165
1099;CS;Reșița;Str. Rodnei, nr.15, sc.Astânga;45,329194;21,872639
1100;CS;Reșița;Str. Rodnei, nr.15, sc.Adreapta;45,329194;21,872639
1101;CS;Reșița;Str. Rodnei, nr.15, sc.Bstânga;45,329306;21,872508
1102;CS;Reșița;Str. Rodnei, nr.15, sc.Bdreapta;45,329306;21,872508
1103;CS;Reșița;Str. Măcinului, bl.2, sc.A stânga;45,329467;21,871953
1104;CS;Reșița;Str. Măcinului, bl.2, sc.Adreapta;45,329467;21,871953
1105;CS;Reșița;Str. Măcinului, bl.2, sc.B stânga;45,329306;21,871778
1106;CS;Reșița;Str. Măcinului, bl.2, sc.B dreapta;45,329306;21,871778
1107;CS;Reșița;Aleea Buziaş, nr. 1A, sc.2stînga;45,322771;21,881234
1108;CS;Reșița;Aleea Buziaş, nr. 1A, sc.2dreapta;45,322771;21,881234
1109;CS;Reșița;Str.Făgăraşului nr. 9, sc.Astânga;45,323234;21,881514
1110;CS;Reșița;Str.Făgăraşului nr. 9, sc.ADreapta;45,323234;21,881514
1111;CS;Reșița;Str.Făgăraşului nr. 11, sc.AStânga;45,323594;21,881209
1112;CS;Reșița;Str.Făgăraşului nr. 11, sc.ADreapta;45,323594;21,881209
1113;CS;Reșița;Aleea Herculane, nr. 3;45,324398;21,879953
1114;CS;Reșița;Bloc ANLStr. Sportului;45,298647;21,874468
1115;CS;Reșița;Bloc ANL Aleea Daliilor, nr.7, sc.1;45,324683;21,871997
1116;CS;Caransebeș;Str. Nicolae Bălcescu nr. 116;45,41436;22,204579
1117;CS;Caransebeș;Str. Nicolae Bălcescu nr. 122;45,41436;22,204579
1118;CS;Caransebeș;DN 68,km 3,2 Caromet S.A.;45,437778;22,226111
1119;CS;Caransebeș;Str. Subdeal, nr. 4C;45,408355;22,236445
1120;CS;Băile Herculane;Str. Castanilor, nr. 17A;44,879732;22,412348
1121;CS;Băile Herculane;Str. Castanilor, nr. 13C;44,87909;22,412663
1122;CS;Oțelu Roșu;str. Republici nr.79 Școala cu clasele I-VIII nr. 1;45,523327;22,36541
1123;CS;Oțelu Roșu;Str. Stefan cel Mare bl.3;45,516722;22,355711
1124;CS;Oțelu Roșu;Str. Stefan cel Mare bl.4;45,516363;22,355507
1125;CS;Oțelu Roșu;Str. Oţelarilor, nr. 26;45,523557;22,353387
1126;CS;Bocșa;CM Bocşaactual Energo BucureştiStr. Republicii, nr 8;45,376832;21,719793
1127;CS;Moldova Nouă;Moldoviţa, str. Principală;44,781266;21,713369
1128;CS;Zăvoi;Sat Voislova, nr. 202 Omya Calcita București Punct Lucru Voislova;45,528844;22,444542
1129;CJ;Cluj-Napoca;Str. Gr. Alexandrescu nr.28;46,755634;23,546379
1130;CJ;Cluj-Napoca;Str. Bucegi nr. 8;46,752427;23,554223
1131;CJ;Cluj-Napoca;Str. Bucegi nr. 9;46,753956;23,555389
1132;CJ;Cluj-Napoca;Str. Bucegi nr. 13;46,754733;23,558034
1133;CJ;Cluj-Napoca;AleeaTazlău nr.1;46,753395;23,555356
1134;CJ;Cluj-Napoca;Aleea Tazlău nr.7 sc. 2;46,751802;23,554715
1135;CJ;Cluj-Napoca;Aleea Ciucaş nr.7 scara 1;46,750039;23,550492
1136;CJ;Cluj-Napoca;Aleea Ciucaş nr.7 scara 2;46,749965;23,550719
1137;CJ;Cluj-Napoca;Aleea Ciucaş nr.7 scara 3;46,74987;23,550943
1138;CJ;Cluj-Napoca;Aleea Ciucaş nr.7 scara 4;46,74978;23,551215
1139;CJ;Cluj-Napoca;Aleea Ciucaş nr.7 scara 5;46,749696;23,551421
1140;CJ;Cluj-Napoca;Aleea Ciucaş nr.7 scara 6;46,749586;23,551646
1141;CJ;Cluj-Napoca;Aleea Ciucaş nr.9 scara 1;46,749676;23,55034
1142;CJ;Cluj-Napoca;Aleea Ciucaş nr.9 scara 2;46,749563;23,550631
1143;CJ;Cluj-Napoca;Aleea Ciucaş nr.9 scara 3;46,749448;23,550936
1144;CJ;Cluj-Napoca;Aleea Ciucaş nr.9 scara 4;46,749352;23,551207
1145;CJ;Cluj-Napoca;Aleea Clăbucet nr.2A;46,750942;23,545235
1146;CJ;Cluj-Napoca;Aleea Clăbucet nr.4A;46,750774;23,544647
1147;CJ;Cluj-Napoca;Str. Mehedinţi nr. 1-3 scara 2;46,75466;23,561017
1148;CJ;Cluj-Napoca;Str. Mehedinţi nr. 30-32 sc. 1;46,753867;23,557449
1149;CJ;Cluj-Napoca;Str. Mehedinţi nr. 30-32 sc. 2;46,753816;23,5575
1150;CJ;Cluj-Napoca;Str. Mehedinţi nr. 34-36 sc. 1;46,753786;23,556897
1151;CJ;Cluj-Napoca;Str. Mehedinţi nr. 34-36 sc. 2;46,753704;23,557041
1152;CJ;Cluj-Napoca;Str. Mehedinţi nr. 42-44 sc. 1;46,75289;23,55621
1153;CJ;Cluj-Napoca;Str. Mehedinţi nr. 42-44 sc. 2;46,752803;23,556343
1154;CJ;Cluj-Napoca;Str. Mehedinţi nr. 46-48 sc. 1;46,752522;23,556318
1155;CJ;Cluj-Napoca;Str. Mehedinţi nr. 46-48 sc. 2;46,752574;23,555985
1156;CJ;Cluj-Napoca;Str. Mehedinţi nr. 62-64 sc. 1;46,750892;23,556131
1157;CJ;Cluj-Napoca;Str. Mehedinţi nr. 62-64 sc. 2;46,750943;23,555816
1158;CJ;Cluj-Napoca;Str. Mehedinţi nr. 66-68 sc. 1;46,750502;23,556457
1159;CJ;Cluj-Napoca;Str. Mehedinţi nr. 66-68 sc. 2;46,750548;23,556097
1160;CJ;Cluj-Napoca;Str. Mehedinţi nr. 70-72 sc. 1;46,750135;23,557019
1161;CJ;Cluj-Napoca;Str. Mehedinţi nr. 70-72 sc. 2;46,750229;23,556689
1162;CJ;Cluj-Napoca;Aleea Vidraru nr. 5-7 sc. 1;46,753822;23,563317
1163;CJ;Cluj-Napoca;Aleea Vidraru nr. 5-7 sc. 2;46,753566;23,563337
1164;CJ;Cluj-Napoca;Aleea Vidraru nr. 9-11 sc. 1;46,754486;23,56291
1165;CJ;Cluj-Napoca;Aleea Vidraru nr. 9-11 sc. 2;46,754163;23,562976
1166;CJ;Cluj-Napoca;Aleea Vidraru nr. 17-19;46,754802;23,561714
1167;CJ;Cluj-Napoca;Aleea Moldoveanu nr.5;46,753381;23,562785
1168;CJ;Cluj-Napoca;Aleea Tarniţa nr. 7;46,762801;23,564882
1169;CJ;Cluj-Napoca;Aleea Firiza nr.4;46,76213;23,563691
1170;CJ;Cluj-Napoca;Str. Câmpului nr.40 sc. 1;46,757278;23,563004
1171;CJ;Cluj-Napoca;Str. Câmpului nr.40 sc. 2;46,757103;23,562978
1172;CJ;Cluj-Napoca;Str. Izlazului nr. 14 sc. 1;46,755549;23,558442
1173;CJ;Cluj-Napoca;Str. Izlazului nr. 14 sc. 2;46,755545;23,558925
1174;CJ;Cluj-Napoca;Str. Izlazului nr. 2;46,75574;23,563493
1175;CJ;Cluj-Napoca;Str. Ion Meşter nr. 6 sc. 2;46,757018;23,558869
1176;CJ;Cluj-Napoca;Str. Ion Meşter nr. 6 sc. 3;46,757429;23,558888
1177;CJ;Cluj-Napoca;Aleea Padin nr.20 bl. V1;46,758439;23,551631
1178;CJ;Cluj-Napoca;Aleea Peana nr. 18;46,754154;23,550625
1179;CJ;Cluj-Napoca;Str. Arinilor nr.11;46,762029;23,549333
1180;CJ;Cluj-Napoca;Str. Arinilor nr.13;46,761673;23,549582
1181;CJ;Cluj-Napoca;Calea Floreşti nr. 58;46,758555;23,548848
1182;CJ;Cluj-Napoca;Calea Floreşti nr. 58B;46,75845;23,548396
1183;CJ;Cluj-Napoca;Str. Tăşnad 23;46,759505;23,548629
1184;CJ;Cluj-Napoca;Str.Donath nr.180 scara 1;46,767101;23,546434
1185;CJ;Cluj-Napoca;Str.Donath nr.182;46,765743;23,544735
1186;CJ;Cluj-Napoca;Str. Mirăslău nr. 4 scara 1;46,766981;23,548687
1187;CJ;Cluj-Napoca;Str. Fântânele nr. 32 scara 1;46,766727;23,54914
1188;CJ;Cluj-Napoca;Str. Aurel Suciu nr.32 Sc. 3;46,770035;23,610222
1189;CJ;Cluj-Napoca;Str. Aurel Suciu nr.32 Sc. 4;46,770646;23,610209
1190;CJ;Cluj-Napoca;B-dul N. Titulescu nr.11-15;46,768074;23,601439
1191;CJ;Cluj-Napoca;B-dul N. Titulescu nr.163 sc.1;46,769304;23,616122
1192;CJ;Cluj-Napoca;B-dul N. Titulescu nr.163 sc.2;46,769272;23,616333
1193;CJ;Cluj-Napoca;Str. Aurel Vlaicu nr.3 scara 5;46,779048;23,616339
1194;CJ;Cluj-Napoca;Str. Aurel Vlaicu nr.3 scara 6;46,77907;23,616519
1195;CJ;Cluj-Napoca;Str. Aurel Vlaicu nr.3 scara 7;46,779112;23,616695
1196;CJ;Cluj-Napoca;Str. Aurel Vlaicu nr.3 scara 8;46,779155;23,616876
1197;CJ;Cluj-Napoca;Str. Teleorman nr. 65;46,782948;23,626462
1198;CJ;Cluj-Napoca;Str. Fabricii nr.1 scara 1;46,779092;23,614034
1199;CJ;Cluj-Napoca;Str. Fabricii nr.1 scara 2;46,779327;23,613961
1200;CJ;Cluj-Napoca;Str. Fabricii nr.1 scara 3;46,77956;23,613892
1201;CJ;Cluj-Napoca;Str. Fabricii nr.1 scara 4;46,779721;23,613811
1202;CJ;Cluj-Napoca;Str. Fabricii nr.1 scara 5;46,779874;23,613759
1203;CJ;Cluj-Napoca;Str. Fabricii nr.4 scara 1;46,780085;23,614344
1204;CJ;Cluj-Napoca;Str. Fabricii nr.4 scara 2;46,780275;23,614273
1205;CJ;Cluj-Napoca;Str. Fabricii de Zahăr nr.8;46,780996;23,616522
1206;CJ;Cluj-Napoca;Str. Timişului nr. 73 sc.1;46,78919;23,641488
1207;CJ;Cluj-Napoca;Str. Timişului nr. 73 sc.2;46,78928;23,641466
1208;CJ;Cluj-Napoca;Str. Timişului nr. 73 sc.3;46,789389;23,641312
1209;CJ;Cluj-Napoca;Str. Timişului nr. 75 sc.1;46,789174;23,641874
1210;CJ;Cluj-Napoca;Str. Timişului nr. 75 sc.2;46,789323;23,641874
1211;CJ;Cluj-Napoca;Str. Timişului nr. 75 sc.3;46,789465;23,641861
1212;CJ;Cluj-Napoca;Str. Timişului nr. 77;46,78955;23,642148
1213;CJ;Cluj-Napoca;Str. Timişului nr. 79 sc.1;46,789158;23,643189
1214;CJ;Cluj-Napoca;Str. Timişului nr. 79 sc.2;46,789262;23,643172
1215;CJ;Cluj-Napoca;Str. Timişului nr. 79 sc.3;46,789389;23,643166
1216;CJ;Cluj-Napoca;Str. Timişului nr. 79 sc.4;46,789525;23,643
1217;CJ;Cluj-Napoca;Str. Timişului nr. 80 sc.1;46,789151;23,643623
1218;CJ;Cluj-Napoca;Str. Timişului nr. 80 sc.2;46,789274;23,643605
1219;CJ;Cluj-Napoca;Str. Timişului nr. 80 sc.3;46,789405;23,643603
1220;CJ;Cluj-Napoca;Str. Timişului nr. 80 sc.4;46,789525;23,643427
1221;CJ;Cluj-Napoca;Str. Blajului nr. 61 sc.1;46,789162;23,642397
1222;CJ;Cluj-Napoca;Str. Blajului nr. 61 sc.2;46,789287;23,642376
1223;CJ;Cluj-Napoca;Str. Blajului nr. 61 sc.3;46,789433;23,642378
1224;CJ;Cluj-Napoca;Str. Blajului nr. 63 sc. 2;46,789843;23,643226
1225;CJ;Cluj-Napoca;Str. Blajului nr. 63 sc. 3;46,789872;23,643429
1226;CJ;Cluj-Napoca;Str. Blajului nr. 63 sc. 1;46,789803;23,642992
1227;CJ;Cluj-Napoca;Str. Blajului nr. 63 sc.4;46,78991;23,643633
1228;CJ;Cluj-Napoca;Str. Blajului nr. 64 sc. 1;46,789165;23,642756
1229;CJ;Cluj-Napoca;Str. Blajului nr. 64 sc. 2;46,789302;23,642758
1230;CJ;Cluj-Napoca;Str. Blajului nr. 64 sc. 3;46,789439;23,642741
1231;CJ;Cluj-Napoca;B-dul. Eroilor nr.1;46,769027;23,591268
1232;CJ;Cluj-Napoca;Str. I.C. Brătianu nr. 33;46,769094;23,594482
1233;CJ;Cluj-Napoca;Str. Cardinal Iuliu Hossu nr. 6-8;46,771562;23,58359
1234;CJ;Cluj-Napoca;Str.Câmpeni nr.3 scara 1;46,77979;23,586067
1235;CJ;Cluj-Napoca;Str.Câmpeni nr.3 scara 2;46,780009;23,586071
1236;CJ;Cluj-Napoca;Str.N.Bălcescu nr.14;46,775743;23,597197
1237;CJ;Cluj-Napoca;Str.13 Septembrie.nr.9;46,775857;23,600692
1238;CJ;Cluj-Napoca;Str.13 Septembrie.nr.3;46,775455;23,599649
1239;CJ;Cluj-Napoca;str.E.Isac nr.4;46,769609;23,585352
1240;CJ;Cluj-Napoca;P-ţa Unirii nr.27;46,771152;23,589543
1241;CJ;Cluj-Napoca;Str. Muscel nr.20;46,764636;23,604008
1242;CJ;Cluj-Napoca;Calea Dorobanților nr. 40;46,772082;23,604374
1243;CJ;Cluj-Napoca;Str. Grigore Alexandrescu nr. 47;46,754697;23,545689
1244;CJ;Cluj-Napoca;Calea Mănăștur nr. 3-5;46,762064;23,570553
1245;CJ;Cluj-Napoca;Str. Traian Vuia 149-151 terminal - plecări;46,782526;23,689641
1246;CJ;Cluj-Napoca;Str. Traian Vuia 149-151 terminal- sosiri;46,782332;23,688199
1247;CJ;Cluj-Napoca;Str. Gheorghe Dima nr. 5A;46,75221;23,575536
1248;CJ;Cluj-Napoca;Str. Observatorului nr.17;46,7549;23,588614
1249;CJ;Cluj-Napoca;Str. Observatorului nr.19;46,7547;23,587915
1250;CJ;Cluj-Napoca;Str. Observatorului nr.21;46,754627;23,587094
1251;CJ;Cluj-Napoca;Str. Avram Iancu 70-72;46,767054;23,596703
1252;CJ;Cluj-Napoca;str.Universităţii nr.7-9 intrarea 1;46,767215;23,590512
1253;CJ;Cluj-Napoca;str.Universităţii nr.7-9 intrarea 2;46,767229;23,591039
1254;CJ;Cluj-Napoca;Str. Pandurilor nr.7;46,763586;23,559383
1255;CJ;Cluj-Napoca;Str. Teodor Mihali 58-60 - B5;46,772769;23,62051
1256;CJ;Cluj-Napoca;Str. Teodor Mihali 58-60 - B3;46,772919;23,620413
1257;CJ;Cluj-Napoca;Str. Teodor Mihali 58-60 - A;46,773069;23,62033
1258;CJ;Cluj-Napoca;Str. Teodor Mihali 59 - 1;46,772258;23,619004
1259;CJ;Cluj-Napoca;Str. Teodor Mihali 59 - 2;46,772694;23,619165
1260;CJ;Cluj-Napoca;Str. Teodor Mihali 58;46,773289;23,620291
1261;CJ;Cluj-Napoca;Piața 1 Mai nr. 1-2;46,787989;23,602125
1262;CJ;Cluj-Napoca;Str.Teodor Mihali 60;46,773132;23,621077
1263;CJ;Cluj-Napoca;Calea Dorobanţilor nr. 104;46,77654;23,615341
1264;CJ;Cluj-Napoca;B-dul 21 Decembrie 69-71;46,775222;23,602364
1265;CJ;Cluj-Napoca;B-dul Muncii nr. 18;46,794333;23,635711
1266;CJ;Cluj-Napoca;Str. Gării nr. 19;46,787188;23,590241
1267;CJ;Cluj-Napoca;P-ţa 1 Mai nr.3;46,787816;23,604453
1268;CJ;Cluj-Napoca;Str. Alexandru Vaida Voevod nr.53;46,772544;23,624567
1269;CJ;Cluj-Napoca;B-dul Muncii nr.14;46,795034;23,626526
1270;CJ;Cluj-Napoca;B-dul. Muncii nr. 96;46,796933;23,661905
1271;CJ;Cluj-Napoca;Str.Regele Ferdinand 22-26;46,772827;23,589742
1272;CJ;Cluj-Napoca;Calea Dorobantilor 20;46,771704;23,602193
1273;CJ;Cluj-Napoca;B-dul 21 Decembrie nr. 94-96;46,774316;23,600898
1274;CJ;Cluj-Napoca;Tăietuta Turcului 47 H;46,780266;23,560216
1275;CJ;Cluj-Napoca;Tăietuta Turcului 47;46,778344;23,560259
1276;CJ;Cluj-Napoca;Fabricii de Zahăr nr.113;46,786129;23,626251
1277;CJ;Cluj-Napoca;Parcul Feroviarilor nr. 17;46,783319;23,597377
1278;CJ;Cluj-Napoca;21 Decembrie 1989 nr. 67;46,775212;23,601854
1279;CJ;Cluj-Napoca;P-ta Avram Iancu nr.3;46,775212;23,601854
1280;CJ;Cluj-Napoca;P-ta Avram Iancu nr.15;46,772593;23,597064
1281;CJ;Cluj-Napoca;Str. Borhanci nr. 76 G bl.2;46,752565;23,632978
1282;CJ;Cluj-Napoca;Str. Ploiești nr. 36 - 36B-38;46,776839;23,596629
1283;CJ;Cluj-Napoca;B-dul 21 Decembrie nr. 77;46,776132;23,604024
1284;CJ;Cluj-Napoca;Str. Trifoiului nr. 22-28 corp A;46,751849;23,606426
1285;CJ;Cluj-Napoca;Str. Constantin Noica 2-4;46,750516;23,593069
1286;CJ;Cluj-Napoca;Str. Onisifor Ghibu nr. 20A imobil locuințe;46,77669;23,601645
1287;CJ;Cluj-Napoca;Str. Onisifor Ghibu nr. 20A clădire cu funcțiune sportivă;46,776692;23,601648
1288;CJ;Cluj-Napoca;Str. Onisifor Ghibu nr. 20B;46,776731;23,601563
1289;CJ;Cluj-Napoca;Str. Bună Ziua nr. 41 A BL. M6C;46,751161;23,600544
1290;CJ;Cluj-Napoca;Str. Gheorghe lazar 1A-3;46,778701;23,599071
1291;CJ;Dej;P-ţa 16 Februarie nr. 2;47,144503;23,875431
1292;CJ;Dej;Str. 1 Mai nr. 2;47,142274;23,875293
1293;CJ;Dej;Str. 1 Mai nr. 14 - 16;47,141855;23,881635
1294;CJ;Dej;Str. Avram Iancu nr. 2-4;47,141139;23,87706
1295;CJ;Dej;Str. Bistriţei nr. 63;47,161195;23,900501
1296;CJ;Turda;Str. 1 Decembrie nr. 1918 nr.28;46,568586;23,786159
1297;CJ;Turda;Str Salinei FN;46,587705;23,787258
1298;CJ;Turda;Str Fabricii nr. 51;46,55706;23,792276
1299;CJ;Turda;Str. Ştefan cel Mare nr. 20;46,562472;23,786716
1300;CJ;Turda;P-ța. Basarabiei nr. 48;46,580543;23,770318
1301;CJ;Turda;Str. Dr. Ion Raţiu nr. 111;46,575174;23,778235
1302;CJ;Turda;Str. Andrei Mureşanu nr. 12-16;46,578995;23,776643
1303;CJ;Turda;Str. Ştefan cel Mare nr. 2;46,563377;23,78148
1304;CJ;Turda;Str. Plopilor nr. 7;46,560025;23,813757
1305;CJ;Turda;Str. Ştefan cel Mare nr.4;46,563291;23,782523
1306;CJ;Turda;Str. Piața Republicii nr.15 - 1;46,572348;23,785963
1307;CJ;Turda;Str. Republicii nr.15 - 2;46,572263;23,785967
1308;CJ;Turda;Str. Ştefan cel Mare nr.19-21;46,563854;23,784112
1309;CJ;Gherla;Str. Bobâlna nr.2;47,029495;23,907833
1310;CJ;Gherla;Str. Bobâlna nr.36;47,032772;23,909707
1311;CJ;Gherla;Str. Parcului nr.16;47,029723;23,903672
1312;CJ;Gherla;Str. Libertăţii nr. 19;47,028529;23,906488
1313;CJ;Gherla;Str. 1 Decembrie 1918 nr 20;47,026518;23,904815
1314;CJ;Câmpia-Turzii;Str. Laminoriştilor nr. 2-4;46,546812;23,886522
1315;CJ;Câmpia-Turzii;Str. Gheorghe Bariţiu nr.36;46,538317;23,88587
1316;CJ;Câmpia-Turzii;Str. Gheorghe Bariţiu nr.44A;46,534188;23,884803
1317;CJ;Câmpia-Turzii;Str. Laminoriştilor nr. 145;46,555808;23,873382
1318;CJ;Câmpia-Turzii;Str. Parcului nr. 10;46,544739;23,888812
1319;CJ;Huedin;Str. Avram Iancu nr. 41;46,858108;23,024444
1320;CJ;Huedin;Str. Horea nr.1;46,864334;23,025099
1321;CJ;Huedin;Str. Horea nr.5;46,864653;23,02484
1322;CJ;Huedin;Str. Republicii nr. 39-42;46,863257;23,028344
1323;CJ;Florești;Str. Avram Iancu nr. 170;46,743424;23,485641
1324;CJ;Florești;Str. Andrei Mureşanu nr. 1;46,744798;23,485279
1325;CJ;Florești;Str. Avram Iancu nr. 492 - 500;46,749457;23,535163
1326;CJ;Mihai Viteazu;Str. Principală nr. 1014;46,540099;23,746144
1327;CT;CONSTANȚA;Bd. Tomis, bl. TS 14 B, sc. B;44,195277;28,633949
1328;CT;CONSTANȚA;Bd. Tomis, bl. T 10, sc. B;44,200623;28,625745
1329;CT;CONSTANȚA;Bd. Tomis, bl. T 10, sc. C;44,200623;28,625745
1330;CT;CONSTANȚA;Bd. Tomis, bl. T 14, sc. A;44,201697;28,624124
1331;CT;CONSTANȚA;Bd. Tomis, bl. T 14, sc. B;44,201697;28,624124
1332;CT;CONSTANȚA;Bd. Tomis, bl. 10B, sc. A;44,205805;28,617922
1333;CT;CONSTANȚA;Bd. Tomis, bl. 6B, sc. A;44,20464;28,619455
1334;CT;CONSTANȚA;Bd. Tomis, bl. 6B, sc. B;44,20464;28,619455
1335;CT;CONSTANȚA;Bd. Tomis, bl. 10B, sc. B;44,205805;28,617922
1336;CT;CONSTANȚA;Str. I.G. Duca, bl. L 41, sc. A;44,180568;28,636231
1337;CT;CONSTANȚA;Str. I.G. Duca, bl. L 41, sc. B;44,180568;28,636231
1338;CT;CONSTANȚA;Str. I.G. Duca, bl. L 45, sc. A;44,182165;28,636071
1339;CT;CONSTANȚA;Str. I.G. Duca, bl. L 45, sc. B;44,182165;28,636071
1340;CT;CONSTANȚA;Str. Bucuresti, bl. L 18, sc. A;44,177236;28,635639
1341;CT;CONSTANȚA;Ale. Garofitei, bl. L 76, sc. B;44,176313;28,637171
1342;CT;CONSTANȚA;Ale. Garofitei, bl. L 76, sc. C;44,176313;28,637171
1343;CT;CONSTANȚA;Ale. Garofitei, bl. L 88, sc. A;44,177057;28,637704
1344;CT;CONSTANȚA;Ale. Garofitei, bl. L 88, sc. D;44,177057;28,637704
1345;CT;CONSTANȚA;Str. Baba Novac, bl. L 119A, sc. B;44,181223;28,633175
1346;CT;CONSTANȚA;Str. Baba Novac, bl. L 119A, sc. C;44,181223;28,633175
1347;CT;CONSTANȚA;Str. Stefan cel Mare, bl. M 16;44,177301;28,645937
1348;CT;CONSTANȚA;Ale. Hortensiei, bl. C5, sc. B;44,211708;28,622597
1349;CT;CONSTANȚA;Str. Orhideelor, bl. ST 1, sc. A;44,204432;28,62288
1350;CT;CONSTANȚA;Str. Orhideelor, bl. ST 1, sc. B;44,204432;28,62288
1351;CT;CONSTANȚA;Str. Tulcei, bl. S, sc. A;44,202355;28,622423
1352;CT;CONSTANȚA;Str. Tulcei, bl. S, sc. B;44,202355;28,622423
1353;CT;CONSTANȚA;Str. Dobrila Eugeniu, bl. V1, sc. A;44,207004;28,619578
1354;CT;CONSTANȚA;Str.Dragoslavelor, bl. B2, sc.A;44,20312;28,65062
1355;CT;CONSTANȚA;Str. Unirii, bl. C2, sc. A;44,211116;28,645625
